input,account,fbid,id,followers,posts_count,is_business_account,is_professional_account,is_verified,avg_engagement,external_url,biography,business_category_name,category_name,following,posts,profile_image_link,profile_url,profile_name,highlights_count,full_name,is_private,url,is_joined_recently,has_channel,partner_id
{'url': 'https://www.instagram.com/delyannethemoneycoach/'},delyannethemoneycoach,17841401221452827,180968715,279072,4194,True,True,True,0.0933,['http://investforindependence.com/'],"💡I teach investors how to Slay the Stock Market® - 7,500+ students
Forbes Contributor | CNN Pod Host
Award-Winning Education not Advice
FREE CLASS👇🏽",None,Public figure,794,"[{'caption': 'Comment FREEDOM below to join my free investing class!\n\nIt’s been a year already! \n\nNow I understand what people mean when they say life is short. \n\nIt’s short when you have financial security & you’re happy. \n\nIt’s brutally long when you’re struggling and stressed. \n\nI’ve been on both ends so I can appreciate this phase of my life so much more!\n\nI don’t take any of it for granted nor do I ignore the fact that I’m extremely lucky to be in this position. \n\nAnd to think it all began when I learned about investing. 😅 It’s so wild how much this has changed my life. \n\nInvesting opens doors to opportunities you may not have even dreamed of yet.', 'comments': 2934, 'datetime': '2024-05-05T15:01:13.000Z', 'id': '3361323404924073527', 'image_url': 'https://instagram.faqp2-3.fna.fbcdn.net/v/t51.29350-15/442127410_808672370682207_3282959121471037661_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.faqp2-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=hzMpukbUahoQ7kNvgHrKrUB&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYAYf2vHf5C4mG4QcT_qFKe4BKNufsiEpZemTPGg1NaDag&oe=66B04AB2&_nc_sid=8b3546', 'likes': 95590, 'content_type': 'GraphVideo'}, {'caption': 'Comment FREEDOM below to join my free investing class!\n\nAlthough I don’t believe that wealth makes you a certain way, I do think it amplifies who you are.\n\nAnd if you come from a wealthy family that models selfish and unempathetic behavior then you will likely model that behavior as well.\n\nPaul Piff and Dacher Keltner ran several studies looking at whether social class (as measured by wealth, occupational prestige, and education) influences how much we care about the feelings of others.\n\nThey found that “less affluent individuals are more likely to report feeling compassion towards others on a regular basis.”\n\n“These findings build upon previous research showing how upper-class individuals are worse at recognizing the emotions of others and less likely to pay attention to people they are interacting with.”\n\nWhy does wealth correlate with selfishness?\n\nPiff and his colleagues suspect that the answer may have something to do with how wealth and abundance give us a sense of freedom and independence from others. The less we have to rely on others, the less we may care about their feelings. This leads us to be more self-focused. Another reason has to do with our attitudes towards greed. Like Gordon Gekko, upper-class people may be more likely to endorse the idea that “greed is good.” Piff and his colleagues found that wealthier people are more likely to agree with statements that greed is justified, beneficial, and morally defensible. These attitudes ended up predicting participants’ likelihood of engaging in unethical behavior.”\n\nSource: How Wealth Reduces Compassion, Scientific American\n\nI share this not to say that we will all become selfish if we become wealthy. It’s to be more hyper-aware of this correlation so that you can catch yourself if you start losing perspective.\n\nIf anything, I’ve become more hyper-aware of how others are suffering. I’ve become more generous with my donating money and helping out family members.\n\nHowever, I come from poverty. I know what it’s like to go without.\n\nWhat if I had been born wealthy?\n\nIt’s not a black-and-white issue but one we should all be aware of.', 'comments': 3118, 'datetime': '2024-01-23T14:01:48.000Z', 'id': '3286643353054693683', 'image_url': 'https://instagram.faqp2-3.fna.fbcdn.net/v/t51.29350-15/420869268_1120400465614788_2594112964428897964_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.faqp2-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Mhq88vYzHdcQ7kNvgHvGZdn&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYCRny84FyUV9WELS42gtVgNg-ZU5aiZ6zkj4OX_LtBe0w&oe=66B0420C&_nc_sid=8b3546', 'likes': 180343, 'content_type': 'GraphVideo'}, {'caption': 'Comment FREEDOM below to join my free investing class!\n\nWhen I tell you that investing is all about letting your money clock in and out for you, this is what I mean.\n\nThis little account that I started in 2011 is my ride or die. It’s the one I’m proudest of because I’ve had it the longest. It shows me every day the power of compound interest.\n\nWhen I started this account, I didn’t know shit about investing. But thankfully I knew enough to keep investing and to leave it alone. And today that account will provide me with all the security I need for traditional retirement.\n\nBut I haven’t stopped there. NOPE. I have two more accounts that will fund my EARLY retirement because I have no desire to work until I’m 60. That’s a personal choice I’ve been blessed to make thanks to investing.\n\nAs you can see this is not get-rich-quick overnight pie-in-the-sky BS. So if you’re about this, then that’s what I’ll be teaching here.', 'comments': 302, 'datetime': '2023-04-07T13:00:23.000Z', 'id': '3075703047622852201', 'image_url': 'https://instagram.faqp2-1.fna.fbcdn.net/v/t51.2885-15/339812490_617801269806919_4568130173112372333_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.faqp2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=WhT02QZyhfoQ7kNvgHjw8Ig&gid=6d5f51d61fcf40e086283a61383c5158&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDya-aHxjJ-nzUOekT2Jkf6GNGoLtQb2oBGM8sFNOR5xA&oe=66B043D2&_nc_sid=8b3546', 'likes': 7994, 'content_type': 'GraphVideo'}, {'caption': 'Anyone else feeling frustrated with this housing market?\n\nYou’re not the only one! The timing has never worked out for me and yet time does not stand still!\n\nThat’s why I stopped waiting for it to “work out” and started investing in the stock market.\n\nLet’s talk more during next week’s class! I hope to see you there!', 'comments': 66, 'datetime': '2024-07-31T13:00:20.000Z', 'id': '3424320375070813674', 'image_url': 'https://instagram.faqp2-2.fna.fbcdn.net/v/t39.30808-6/452937106_18451225645040716_8054640355526422840_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.faqp2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=hc6CK2-axaUQ7kNvgHyxD4d&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AYBO9khtI43PaQRt8WrgMr4kdLnQmExCT7kaD2bns_EkHg&oe=66B04E36&_nc_sid=8b3546', 'likes': 1888, 'content_type': 'GraphSidecar'}, {'caption': 'Comment FREEDOM below to join my free investing class next week!\n\nThere’s a line between investing for the future and hoarding out of fear.\n\nThe skills you need to save, invest, and make money are not the same skills needed to spend your money.\n\nMany people forget this.\n\nSpending is a crucial step to living the life you dream of. But so many become fearful and can’t seem to let go of their frugal ways.\n\nThat’s why it’s important to understand your numbers. \n\nIt’s important to know that if you spend X that you’re still on track to achieve Y.\n\nWithout this clarity it’s very easy for fear to seep in and for hoarding to become a way of life. \n\nAnd wouldn’t that be a shame?', 'comments': 48, 'datetime': '2024-07-30T23:01:33.000Z', 'id': '3423898069065366052', 'image_url': 'https://instagram.faqp2-2.fna.fbcdn.net/v/t51.2885-15/453486295_18451128976040716_1067263252095895081_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.faqp2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wkjA6LF-QuQQ7kNvgEAory5&gid=6d5f51d61fcf40e086283a61383c5158&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYA8OskOoqniS2asE-REX5HHoYJQOCtGism8FcboT-wXZA&oe=66B0650C&_nc_sid=8b3546', 'likes': 655, 'content_type': 'GraphVideo'}, {'caption': 'Comment FREEDOM below to join my free investing class next week!\n\n“Is it too late for me?”\n\nI get this question all the time (and mostly from people in their 30s & 40s!)\n\nI think people underestimate how powerful investing is even over a 5-10 year period. \n\nThe time will pass regardless. Might as well build some wealth while it does.', 'comments': 19, 'datetime': '2024-07-30T13:01:24.000Z', 'id': '3423595918828210986', 'image_url': 'https://instagram.faqp2-3.fna.fbcdn.net/v/t51.29350-15/453544556_841299248103804_7310789137167776602_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.faqp2-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=9pSSLeR8dpoQ7kNvgGG-0c3&gid=6d5f51d61fcf40e086283a61383c5158&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYBw1rCjv1eQ7iQGGrH-c_7iqKENfaNClFVpTxiyIRNrjw&oe=66B065E5&_nc_sid=8b3546', 'likes': 374, 'content_type': 'GraphVideo'}, {'caption': 'I’m sorry if this comes off as harsh but I can’t tell you something that isn’t true. \n\nIf you’re not working towards financial independence, you’ll be working the rest of your life.\n\nIf you ever want to work less (or retire) & have financial security then investing is the way to go. \n\nJust hoarding money in a savings account is not gonna cut it. Working until you die isn’t gonna do it. \n\nI only wish I had learned about investing sooner. Even 2-3 years would’ve made a huge difference.\n\nSo I’m hoping that you take this as your sign.', 'comments': 29, 'datetime': '2024-07-29T23:01:49.000Z', 'id': '3423172936172546314', 'image_url': 'https://instagram.faqp2-3.fna.fbcdn.net/v/t51.29350-15/453422580_1512086189725203_481185261867731221_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.faqp2-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=nKM-Q0Hw4dwQ7kNvgE0Ni0Z&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYBmPS8Ito8MgR6Oca4zB_Z9l3QmPn31rTZJK2B-iYp6EA&oe=66B0694A&_nc_sid=8b3546', 'likes': 448, 'content_type': 'GraphVideo'}, {'caption': 'Too famous??\n\nI see ALL your messages even if I can’t answer them all. 😅\n\nI love hearing about your wins!\n\nIt makes me feel like we’re on this journey together. \n\nPursuing financial independence can be a bit isolating because it’s rare to find other people in real life who are interested or open to talking about this. \n\nMoney is still considered a very taboo impolite topic to discuss openly. \n\nI’m grateful we have this safe space to share it with each other. \n\nI started this platform in Jan 2020 and I can’t believe it’s going to be 5 years soon 🤯 \n\nTime really flies when you’re busy empowering people to change their lives. 😅\n\nIf you’re new here, welcome!!', 'comments': 62, 'datetime': '2024-07-29T13:00:09.000Z', 'id': '3422870595035543549', 'image_url': 'https://instagram.faqp2-3.fna.fbcdn.net/v/t51.29350-15/453400414_2845125832322943_5106365841771323797_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.faqp2-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=v_V9ZIg0cZoQ7kNvgGNbDd3&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYBOLxfVTEc9F3qDrjm368snAVSLm57nWQUCYYJkH6vi2g&oe=66B04E36&_nc_sid=8b3546', 'likes': 1263, 'content_type': 'GraphVideo'}, {'caption': 'Comment FREEDOM below to join my free investing class! \n\nWatching your parents heal their inner child is so wholesome & pure 😭\n\nWhat an honor to be able to do this for someone but especially my mom.\n\nOne of my biggest reasons for moving to Portugal is to be able to reunite with my mom since she couldn’t visit me in the US.\n\nHaving her visit me has been the best!\n\nWe’ve been catching up, looking at old photo albums, retelling stories, and having some tough conversations too.\n\nThis is better than any therapy session I’ve ever had. At the end of the day, a healthy relationship with a parent is the ultimate gift.\n\nI’m grateful to have that with at least one parent.\n\nIf financial freedom means something special to you, you can start with my FREE GUIDE. Comment SLAY and I’ll send it to you.\n\n•\n•\n•\n#financialfreedom #financialfreedomstartshere #retireearly #retirementplanning #indexfunds #firecommunity #financialindependenceretireearly #financialindependence #financegoals #financialcoach #personalfinances #personalfinance #passiveincomeinvesting #budgetingtips #studentloans #investing101 #innerchild #innerchildhealing #portugal🇵🇹 #monserrat #sintraportugal', 'comments': 48, 'datetime': '2024-07-28T14:00:00.000Z', 'id': '3422176360347048106', 'image_url': 'https://instagram.faqp2-2.fna.fbcdn.net/v/t51.29350-15/453024573_3579212552353837_7701072757166017447_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.faqp2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tm-NgSbBoJ8Q7kNvgFM8e-7&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDlIK1W9V6eUY4bJLTZzW-gIJZ8jQuTslJzNHuFs-bAIw&oe=66B05F35&_nc_sid=8b3546', 'likes': 1241, 'post_hashtags': ['financialfreedom', 'financialfreedomstartshere', 'retireearly', 'retirementplanning', 'indexfunds', 'firecommunity', 'financialindependenceretireearly', 'financialindependence', 'financegoals', 'financialcoach', 'personalfinances', 'personalfinance', 'passiveincomeinvesting', 'budgetingtips', 'studentloans', 'investing101', 'innerchild', 'innerchildhealing', 'portugal🇵🇹', 'monserrat', 'sintraportugal'], 'content_type': 'GraphVideo'}, {'caption': 'Comment FREEDOM below to join my free investing class! \n\nNot having children is a form of fighting against capitalism.\n\n“We’ve been on an informal birth strike for decades now, and it’s because the system is eating us alive. Why would I bring another human into this mess?”\n\nIf anyone calls you selfish or crazy for not wanting kids, remember: it’s a rational response to a world that’s seriously messed up.\n\nSometimes, the smartest move is opting out ✌️\n\nVideo & permission granted by: @theresehlee on IG & TT', 'comments': 264, 'datetime': '2024-07-27T14:00:00.000Z', 'id': '3421451679466256416', 'image_url': 'https://instagram.faqp2-2.fna.fbcdn.net/v/t51.29350-15/453186212_1866904957106848_7990617139656384369_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.faqp2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0PNdTWWEnp4Q7kNvgHwRJqI&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDjc6Y95Doc_CvII6nqhnmwDtdo8-JaxNtgoAwz1d1hxw&oe=66B03D51&_nc_sid=8b3546', 'likes': 6086, 'content_type': 'GraphVideo'}, {'caption': 'Comment FREEDOM below to join my free investing class! \n\nAnother L for he who shall not be named.\n\nI guess inflation & corporate greed doesn’t exist in this Harry Potter world of make believe where he posts from.\n\nI will never understand people in the personal finance space who refuse to acknowledge systemic issues. Some things are OUT OF OUR CONTROL.\n\nThat doesn’t mean you don’t have any options for dealing with it but your grocery budget is not the reason why you’re struggling to pay for the same chicken & cereal you’ve always bought.\n\nAre there people who overspend at the grocery store? Probably.\n\nIs that the majority of people? NO. Especially the audience who he’s addressing.\n\nAnd of all things to shame people about, food has got to be the most disgusting. We should be able to shop in peace & feed our families without counting pennies.\n\nDo better. And do yourself a favor and stop following people who post this garbage.', 'comments': 264, 'datetime': '2024-07-26T13:00:22.000Z', 'id': '3420696508561472735', 'image_url': 'https://instagram.faqp2-2.fna.fbcdn.net/v/t39.30808-6/452145788_18450272380040716_8408484786451107818_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.faqp2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JP5npe_ZsUkQ7kNvgF-x7SE&gid=6d5f51d61fcf40e086283a61383c5158&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AYCVcexymsDpIY4iN1MULyU_nRwXTrT3oQo7hGffpY8tcA&oe=66B061C1&_nc_sid=8b3546', 'likes': 6860, 'content_type': 'GraphSidecar'}, {'caption': 'Comment FREEDOM below to join my free investing class! \n\nHow much time you spend working at your job and at home. Take your salary and divide it by all those hours. That’s your true hourly wage because if you were to outsource those tasks, you’d have to pay someone to do them.\n\nSomehow women have been convinced that household chores is not work and yet most men don’t want to do it. If it’s so easy then you load the dishwasher Chad!\n\nI know it’s easier sometimes to “just do it yourself” but it’s really not. It’s not your job to be someone’s maid or someone’s cook.\n\nThere are no masculine or feminine chores. There are just chores and guess what? When you’re single, you do them all! So why are we dividing it by gender when we have a partner? Because patriarchy has brainwashed us into thinking this way.\n\nWomen initiate 70% of divorces because we are TIRED. We are tired of having to do it all. Our job, house manager, emotional regulator, etc.\n\nWe don’t like doing dishes either. We don’t like cooking either. But yes we do want a clean home and we’re not going to live in our own filth. So we just do it but that will get old and she will get over having to do twice the cleaning and cooking for no reason.\n\nHave these conversations often when you’re starting to date someone and observe how they act. And if they pull a switcheroo on you and start slacking once they locked you down, then you need to end that relationship for breach of contract and misrepresentation. PERIODT.', 'comments': 286, 'datetime': '2024-07-25T13:01:45.000Z', 'id': '3419972338672408485', 'image_url': 'https://instagram.faqp2-1.fna.fbcdn.net/v/t51.29350-15/452688014_414351297653646_3771484452322678055_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.faqp2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=meNw705RgmwQ7kNvgEe_2_b&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYAOtqKtplpvNr8QLRuE14yRm9Bq_ye04Hb4MU8REfkIgQ&oe=66B04A66&_nc_sid=8b3546', 'likes': 2592, 'content_type': 'GraphVideo'}]",https://instagram.faqp2-2.fna.fbcdn.net/v/t51.2885-19/270211593_2974103382842258_1755624244517430907_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.faqp2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=9FNnyE6QR8wQ7kNvgEZjb9O&gid=6d5f51d61fcf40e086283a61383c5158&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYCiBd_D4UUHfDS_Nr67gOPlmug9rbwOXw1M802BLKckXQ&oe=66B05D53&_nc_sid=8b3546,https://instagram.com/delyannethemoneycoach,Investing Coach | Forbes Contributor | CNN Pod Host,22,Investing Coach | Forbes Contributor | CNN Pod Host,False,https://www.instagram.com/delyannethemoneycoach/,False,False,180968715
